date,base,currency,rate
2024-11-25,EUR,NZD,1.7913
2024-11-25,EUR,PHP,61.931
2024-11-25,EUR,PLN,4.3094
2024-11-25,EUR,RON,4.9771
2024-11-25,EUR,SEK,11.5221
2024-11-25,EUR,SGD,1.415
2024-11-25,EUR,THB,36.303
2024-11-25,EUR,TRY,36.474
2024-11-25,EUR,USD,1.053
2024-11-25,EUR,ZAR,19.063
2024-12-02,EUR,AUD,1.634
2024-12-02,EUR,BGN,1.9558
2024-12-02,EUR,BRL,6.3476
2024-12-02,EUR,CAD,1.4789
2024-12-02,EUR,CHF,0.93038
2024-12-02,EUR,CNY,7.6545
2024-12-02,EUR,CZK,25.188
2024-12-02,EUR,DKK,7.4582
2024-12-02,EUR,GBP,0.82901
2024-12-02,EUR,HKD,8.1916
2024-12-02,EUR,HUF,414.03
2024-12-02,EUR,IDR,16723.0
2024-12-02,EUR,ILS,3.8071
2024-12-02,EUR,INR,89.16
2024-12-02,EUR,ISK,145.62
2024-12-02,EUR,JPY,158.28
2024-12-02,EUR,KRW,1486.91
2024-12-02,EUR,MXN,21.395
2024-12-02,EUR,MYR,4.6797
2024-12-02,EUR,NOK,11.6626
2024-12-02,EUR,NZD,1.796
2024-12-02,EUR,PHP,61.303
2024-12-02,EUR,PLN,4.2832
2024-12-02,EUR,RON,4.9771
2024-12-02,EUR,SEK,11.5366
2024-12-02,EUR,SGD,1.4144
2024-12-02,EUR,THB,36.074
2024-12-02,EUR,TRY,36.578
2024-12-02,EUR,USD,1.0526
2024-12-02,EUR,ZAR,19.0705
2024-12-09,EUR,AUD,1.6452
2024-12-09,EUR,BGN,1.9558
2024-12-09,EUR,BRL,6.331
2024-12-09,EUR,CAD,1.491
2024-12-09,EUR,CHF,0.93092
2024-12-09,EUR,CNY,7.6445
2024-12-09,EUR,CZK,25.078
2024-12-09,EUR,DKK,7.4577
2024-12-09,EUR,GBP,0.82658
2024-12-09,EUR,HKD,8.181
2024-12-09,EUR,HUF,409.85
2024-12-09,EUR,IDR,16766.0
2024-12-09,EUR,ILS,3.764
2024-12-09,EUR,INR,89.29
2024-12-09,EUR,ISK,145.9
2024-12-09,EUR,JPY,160.11
2024-12-09,EUR,KRW,1506.45
2024-12-09,EUR,MXN,21.234
2024-12-09,EUR,MYR,4.6662
2024-12-09,EUR,NOK,11.7034
2024-12-09,EUR,NZD,1.8125
2024-12-09,EUR,PHP,61.288
2024-12-09,EUR,PLN,4.2663
2024-12-09,EUR,RON,4.9709
2024-12-09,EUR,SEK,11.5202
2024-12-09,EUR,SGD,1.4133
2024-12-09,EUR,THB,35.645
2024-12-09,EUR,TRY,36.692
2024-12-09,EUR,USD,1.0522
2024-12-09,EUR,ZAR,18.7414
2024-12-16,EUR,AUD,1.6593
2024-12-16,EUR,BGN,1.9558
2024-12-16,EUR,BRL,6.4207
2024-12-16,EUR,CAD,1.497
2024-12-16,EUR,CHF,0.93566
2024-12-16,EUR,CNY,7.6216
2024-12-16,EUR,CZK,25.095
2024-12-16,EUR,DKK,7.4602
2024-12-16,EUR,GBP,0.82705
2024-12-16,EUR,HKD,8.126
2024-12-16,EUR,HUF,411.92
2024-12-16,EUR,IDR,16898.0
2024-12-16,EUR,ILS,3.7785
2024-12-16,EUR,INR,88.85
2024-12-16,EUR,ISK,144.82
2024-12-16,EUR,JPY,162.17
2024-12-16,EUR,KRW,1506.95
2024-12-16,EUR,MXN,21.119
2024-12-16,EUR,MYR,4.6843
2024-12-16,EUR,NOK,11.7849
2024-12-16,EUR,NZD,1.8311
2024-12-16,EUR,PHP,61.606
2024-12-16,EUR,PLN,4.2595
2024-12-16,EUR,RON,4.9758
2024-12-16,EUR,SEK,11.4708
2024-12-16,EUR,SGD,1.4152
2024-12-16,EUR,THB,35.869
2024-12-16,EUR,TRY,36.64
2024-12-16,EUR,USD,1.0455
2024-12-16,EUR,ZAR,18.9809
2024-12-23,EUR,AUD,1.6708
2024-12-23,EUR,BGN,1.9558
2024-12-23,EUR,BRL,6.4295
2024-12-23,EUR,CAD,1.4989
2024-12-23,EUR,CHF,0.93633
2024-12-23,EUR,CNY,7.5958
2024-12-23,EUR,CZK,25.167
2024-12-23,EUR,DKK,7.46
2024-12-23,EUR,GBP,0.82966
2024-12-23,EUR,HKD,8.083
2024-12-23,EUR,HUF,412.63
2024-12-23,EUR,IDR,16861.0
2024-12-23,EUR,ILS,3.8145
2024-12-23,EUR,INR,88.73
2024-12-23,EUR,ISK,145.1
2024-12-23,EUR,JPY,163.75
2024-12-23,EUR,KRW,1521.4
2024-12-23,EUR,MXN,21.034
2024-12-23,EUR,MYR,4.6656
2024-12-23,EUR,NOK,11.8332
2024-12-23,EUR,NZD,1.8455
2024-12-23,EUR,PHP,60.79
2024-12-23,EUR,PLN,4.274
2024-12-23,EUR,RON,4.9759
2024-12-23,EUR,SEK,11.499
2024-12-23,EUR,SGD,1.4135
2024-12-23,EUR,THB,35.539
2024-12-23,EUR,TRY,36.665
2024-12-23,EUR,USD,1.0408
2024-12-23,EUR,ZAR,19.3531
2024-12-30,EUR,AUD,1.6676
2024-12-30,EUR,BGN,1.9558
2024-12-30,EUR,BRL,6.4173
2024-12-30,EUR,CAD,1.4928
2024-12-30,EUR,CHF,0.9395
2024-12-30,EUR,CNY,7.5694
2024-12-30,EUR,CZK,25.188
2024-12-30,EUR,DKK,7.459
2024-12-30,EUR,GBP,0.82995
2024-12-30,EUR,HKD,8.0534
2024-12-30,EUR,HUF,412.68
2024-12-30,EUR,IDR,16783.0
2024-12-30,EUR,ILS,3.7824
2024-12-30,EUR,INR,88.76
2024-12-30,EUR,ISK,143.95
2024-12-30,EUR,JPY,162.86
2024-12-30,EUR,KRW,1524.76
2024-12-30,EUR,MXN,21.376
2024-12-30,EUR,MYR,4.6414
2024-12-30,EUR,NOK,11.7677
2024-12-30,EUR,NZD,1.8442
2024-12-30,EUR,PHP,60.079
2024-12-30,EUR,PLN,4.2721
2024-12-30,EUR,RON,4.9751
2024-12-30,EUR,SEK,11.4518
2024-12-30,EUR,SGD,1.4134
2024-12-30,EUR,THB,35.536
2024-12-30,EUR,TRY,36.626
2024-12-30,EUR,USD,1.0363
2024-12-30,EUR,ZAR,19.4389
2025-01-06,EUR,AUD,1.6599
2025-01-06,EUR,BGN,1.9558
2025-01-06,EUR,BRL,6.3049
2025-01-06,EUR,CAD,1.4854
2025-01-06,EUR,CHF,0.94028
2025-01-06,EUR,CNY,7.5788
2025-01-06,EUR,CZK,25.129
2025-01-06,EUR,DKK,7.4601
2025-01-06,EUR,GBP,0.83383
2025-01-06,EUR,HKD,8.0458
2025-01-06,EUR,HUF,414.86
2025-01-06,EUR,IDR,16745.0
2025-01-06,EUR,ILS,3.7797
2025-01-06,EUR,INR,88.76
2025-01-06,EUR,ISK,145.1
2025-01-06,EUR,JPY,163.09
2025-01-06,EUR,KRW,1508.93
2025-01-06,EUR,MXN,21.114
2025-01-06,EUR,MYR,4.6544
2025-01-06,EUR,NOK,11.7407
2025-01-06,EUR,NZD,1.8385
2025-01-06,EUR,PHP,60.292
2025-01-06,EUR,PLN,4.265
2025-01-06,EUR,RON,4.974
2025-01-06,EUR,SEK,11.4887
2025-01-06,EUR,SGD,1.4122
2025-01-06,EUR,THB,35.721
2025-01-06,EUR,TRY,36.575
2025-01-06,EUR,USD,1.0343
2025-01-06,EUR,ZAR,19.4199
2025-01-13,EUR,AUD,1.6603
2025-01-13,EUR,BGN,1.9558
2025-01-13,EUR,BRL,6.2257
2025-01-13,EUR,CAD,1.4773
2025-01-13,EUR,CHF,0.9381
2025-01-13,EUR,CNY,7.5236
2025-01-13,EUR,CZK,25.248
2025-01-13,EUR,DKK,7.4608
2025-01-13,EUR,GBP,0.84294
2025-01-13,EUR,HKD,7.9915
2025-01-13,EUR,HUF,412.27
2025-01-13,EUR,IDR,16792.0
2025-01-13,EUR,ILS,3.7225
2025-01-13,EUR,INR,88.85
2025-01-13,EUR,ISK,144.86
2025-01-13,EUR,JPY,160.86
2025-01-13,EUR,KRW,1499.63
2025-01-13,EUR,MXN,21.201
2025-01-13,EUR,MYR,4.6228
2025-01-13,EUR,NOK,11.7175
2025-01-13,EUR,NZD,1.8377
2025-01-13,EUR,PHP,60.18
2025-01-13,EUR,PLN,4.2657
2025-01-13,EUR,RON,4.9748
2025-01-13,EUR,SEK,11.502
2025-01-13,EUR,SGD,1.4056
2025-01-13,EUR,THB,35.584
2025-01-13,EUR,TRY,36.429
2025-01-13,EUR,USD,1.0263
2025-01-13,EUR,ZAR,19.4207
2025-01-20,EUR,AUD,1.6613
2025-01-20,EUR,BGN,1.9558
2025-01-20,EUR,BRL,6.238
2025-01-20,EUR,CAD,1.4972
2025-01-20,EUR,CHF,0.94482
2025-01-20,EUR,CNY,7.5697
2025-01-20,EUR,CZK,25.153
2025-01-20,EUR,DKK,7.4611
2025-01-20,EUR,GBP,0.84498
2025-01-20,EUR,HKD,8.0973
2025-01-20,EUR,HUF,410.85
2025-01-20,EUR,IDR,16911.0
2025-01-20,EUR,ILS,3.7161
2025-01-20,EUR,INR,89.89
2025-01-20,EUR,ISK,146.02
2025-01-20,EUR,JPY,162.36
2025-01-20,EUR,KRW,1496.62
2025-01-20,EUR,MXN,21.398
2025-01-20,EUR,MYR,4.6222
2025-01-20,EUR,NOK,11.7632
2025-01-20,EUR,NZD,1.8388
2025-01-20,EUR,PHP,60.833
2025-01-20,EUR,PLN,4.2331
2025-01-20,EUR,RON,4.9766
2025-01-20,EUR,SEK,11.4728
2025-01-20,EUR,SGD,1.4105
2025-01-20,EUR,THB,35.324
2025-01-20,EUR,TRY,37.064
2025-01-20,EUR,USD,1.0398
2025-01-20,EUR,ZAR,19.2919
2025-01-27,EUR,AUD,1.6703
2025-01-27,EUR,BGN,1.9558
2025-01-27,EUR,BRL,6.1375
2025-01-27,EUR,CAD,1.5032
2025-01-27,EUR,CHF,0.94428
2025-01-27,EUR,CNY,7.5601
2025-01-27,EUR,CZK,25.12
2025-01-27,EUR,DKK,7.4622
2025-01-27,EUR,GBP,0.83798
2025-01-27,EUR,HKD,8.1242
2025-01-27,EUR,HUF,408.04
2025-01-27,EUR,IDR,16928.0
2025-01-27,EUR,ILS,3.7538
2025-01-27,EUR,INR,90.23
2025-01-27,EUR,ISK,146.18
2025-01-27,EUR,JPY,161.38
2025-01-27,EUR,KRW,1505.09
2025-01-27,EUR,MXN,21.451
2025-01-27,EUR,MYR,4.5911
2025-01-27,EUR,NOK,11.7731
2025-01-27,EUR,NZD,1.8426
2025-01-27,EUR,PHP,60.881
2025-01-27,EUR,PLN,4.212
2025-01-27,EUR,RON,4.9755
2025-01-27,EUR,SEK,11.4747
2025-01-27,EUR,SGD,1.4082
2025-01-27,EUR,THB,35.157
2025-01-27,EUR,TRY,37.316
2025-01-27,EUR,USD,1.0429
2025-01-27,EUR,ZAR,19.435
2025-02-03,EUR,AUD,1.659
2025-02-03,EUR,BGN,1.9558
2025-02-03,EUR,BRL,6.0114
2025-02-03,EUR,CAD,1.4914
2025-02-03,EUR,CHF,0.93974
2025-02-03,EUR,CNY,7.5277
2025-02-03,EUR,CZK,25.162
2025-02-03,EUR,DKK,7.4604
2025-02-03,EUR,GBP,0.8329
2025-02-03,EUR,HKD,8.0644
2025-02-03,EUR,HUF,406.65
2025-02-03,EUR,IDR,16922.0
2025-02-03,EUR,ILS,3.6946
2025-02-03,EUR,INR,90.42
2025-02-03,EUR,ISK,146.56
2025-02-03,EUR,JPY,158.87
2025-02-03,EUR,KRW,1504.09
2025-02-03,EUR,MXN,21.354
2025-02-03,EUR,MYR,4.6003
2025-02-03,EUR,NOK,11.6775
2025-02-03,EUR,NZD,1.8353
2025-02-03,EUR,PHP,60.242
2025-02-03,EUR,PLN,4.2093
2025-02-03,EUR,RON,4.9768
2025-02-03,EUR,SEK,11.373
2025-02-03,EUR,SGD,1.4028
2025-02-03,EUR,THB,34.967
2025-02-03,EUR,TRY,37.216
2025-02-03,EUR,USD,1.0354
2025-02-03,EUR,ZAR,19.3014
2025-02-10,EUR,AUD,1.6504
2025-02-10,EUR,BGN,1.9558
2025-02-10,EUR,BRL,5.9909
2025-02-10,EUR,CAD,1.4823
2025-02-10,EUR,CHF,0.9429
2025-02-10,EUR,CNY,7.5717
2025-02-10,EUR,CZK,25.07
2025-02-10,EUR,DKK,7.4585
2025-02-10,EUR,GBP,0.83301
2025-02-10,EUR,HKD,8.082
2025-02-10,EUR,HUF,403.03
2025-02-10,EUR,IDR,16945.0
2025-02-10,EUR,ILS,3.7128
2025-02-10,EUR,INR,90.22
2025-02-10,EUR,ISK,146.74
2025-02-10,EUR,JPY,158.66
2025-02-10,EUR,KRW,1504.1
2025-02-10,EUR,MXN,21.318
2025-02-10,EUR,MYR,4.6278
2025-02-10,EUR,NOK,11.6356
2025-02-10,EUR,NZD,1.8346
2025-02-10,EUR,PHP,60.23
2025-02-10,EUR,PLN,4.1719
2025-02-10,EUR,RON,4.9769
2025-02-10,EUR,SEK,11.2689
2025-02-10,EUR,SGD,1.4017
2025-02-10,EUR,THB,35.209
2025-02-10,EUR,TRY,37.453
2025-02-10,EUR,USD,1.0376
2025-02-10,EUR,ZAR,19.1477
2025-02-17,EUR,AUD,1.6423
2025-02-17,EUR,BGN,1.9558
2025-02-17,EUR,BRL,5.9677
2025-02-17,EUR,CAD,1.4845
2025-02-17,EUR,CHF,0.94286
2025-02-17,EUR,CNY,7.5976
2025-02-17,EUR,CZK,25.082
2025-02-17,EUR,DKK,7.4589
2025-02-17,EUR,GBP,0.82916
2025-02-17,EUR,HKD,8.128
2025-02-17,EUR,HUF,402.42
2025-02-17,EUR,IDR,17046.0
2025-02-17,EUR,ILS,3.7118
2025-02-17,EUR,INR,90.71
2025-02-17,EUR,ISK,146.26
2025-02-17,EUR,JPY,157.94
2025-02-17,EUR,KRW,1504.73
2025-02-17,EUR,MXN,21.254
2025-02-17,EUR,MYR,4.6345
2025-02-17,EUR,NOK,11.6335
2025-02-17,EUR,NZD,1.8253
2025-02-17,EUR,PHP,60.671
2025-02-17,EUR,PLN,4.1659
2025-02-17,EUR,RON,4.9774
2025-02-17,EUR,SEK,11.19
2025-02-17,EUR,SGD,1.4011
2025-02-17,EUR,THB,35.194
2025-02-17,EUR,TRY,37.949
2025-02-17,EUR,USD,1.0452
2025-02-17,EUR,ZAR,19.279
2025-02-24,EUR,AUD,1.6595
2025-02-24,EUR,BGN,1.9558
2025-02-24,EUR,BRL,6.0512
2025-02-24,EUR,CAD,1.4992
2025-02-24,EUR,CHF,0.93988
2025-02-24,EUR,CNY,7.6026
2025-02-24,EUR,CZK,24.993
2025-02-24,EUR,DKK,7.459
2025-02-24,EUR,GBP,0.82777
2025-02-24,EUR,HKD,8.1381
2025-02-24,EUR,HUF,400.42
2025-02-24,EUR,IDR,17169.0
2025-02-24,EUR,ILS,3.7404
2025-02-24,EUR,INR,91.18
2025-02-24,EUR,ISK,145.46
2025-02-24,EUR,JPY,156.88
2025-02-24,EUR,KRW,1507.15
2025-02-24,EUR,MXN,21.38
2025-02-24,EUR,MYR,4.6416
2025-02-24,EUR,NOK,11.683
2025-02-24,EUR,NZD,1.8396
2025-02-24,EUR,PHP,60.627
2025-02-24,EUR,PLN,4.1418
2025-02-24,EUR,RON,4.977
2025-02-24,EUR,SEK,11.1577
2025-02-24,EUR,SGD,1.4034
2025-02-24,EUR,THB,35.385
2025-02-24,EUR,TRY,38.154
2025-02-24,EUR,USD,1.0468
2025-02-24,EUR,ZAR,19.2524
2025-03-03,EUR,AUD,1.7011
2025-03-03,EUR,BGN,1.9558
2025-03-03,EUR,BRL,6.2273
2025-03-03,EUR,CAD,1.536
2025-03-03,EUR,CHF,0.9487
2025-03-03,EUR,CNY,7.7476
2025-03-03,EUR,CZK,25.047
2025-03-03,EUR,DKK,7.4589
2025-03-03,EUR,GBP,0.83339
2025-03-03,EUR,HKD,8.2965
2025-03-03,EUR,HUF,399.63
2025-03-03,EUR,IDR,17475.0
2025-03-03,EUR,ILS,3.8581
2025-03-03,EUR,INR,92.98
2025-03-03,EUR,ISK,146.54
2025-03-03,EUR,JPY,158.9
2025-03-03,EUR,KRW,1549.84
2025-03-03,EUR,MXN,21.89
2025-03-03,EUR,MYR,4.7398
2025-03-03,EUR,NOK,11.7596
2025-03-03,EUR,NZD,1.8809
2025-03-03,EUR,PHP,61.334
2025-03-03,EUR,PLN,4.1672
2025-03-03,EUR,RON,4.9762
2025-03-03,EUR,SEK,11.0391
2025-03-03,EUR,SGD,1.4279
2025-03-03,EUR,THB,36.04
2025-03-03,EUR,TRY,38.899
2025-03-03,EUR,USD,1.0674
2025-03-03,EUR,ZAR,19.6549
2025-03-10,EUR,AUD,1.7263
2025-03-10,EUR,BGN,1.9558
2025-03-10,EUR,BRL,6.3175
2025-03-10,EUR,CAD,1.5668
2025-03-10,EUR,CHF,0.95918
2025-03-10,EUR,CNY,7.8762
2025-03-10,EUR,CZK,25.008
2025-03-10,EUR,DKK,7.4594
2025-03-10,EUR,GBP,0.84052
2025-03-10,EUR,HKD,8.4483
2025-03-10,EUR,HUF,400.15
2025-03-10,EUR,IDR,17843.0
2025-03-10,EUR,ILS,3.9692
2025-03-10,EUR,INR,94.74
2025-03-10,EUR,ISK,146.46
2025-03-10,EUR,JPY,161.13
2025-03-10,EUR,KRW,1581.32
2025-03-10,EUR,MXN,21.949
2025-03-10,EUR,MYR,4.8168
2025-03-10,EUR,NOK,11.6261
2025-03-10,EUR,NZD,1.9027
2025-03-10,EUR,PHP,62.368
2025-03-10,EUR,PLN,4.1921
2025-03-10,EUR,RON,4.9771
2025-03-10,EUR,SEK,11.0103
2025-03-10,EUR,SGD,1.4504
2025-03-10,EUR,THB,36.737
2025-03-10,EUR,TRY,39.801
2025-03-10,EUR,USD,1.0872
2025-03-10,EUR,ZAR,19.8955
2025-03-17,EUR,AUD,1.7199
2025-03-17,EUR,BGN,1.9558
2025-03-17,EUR,BRL,6.1888
2025-03-17,EUR,CAD,1.5595
2025-03-17,EUR,CHF,0.95822
2025-03-17,EUR,CNY,7.8704
2025-03-17,EUR,CZK,25.012
2025-03-17,EUR,DKK,7.4597
2025-03-17,EUR,GBP,0.83946
2025-03-17,EUR,HKD,8.4516
2025-03-17,EUR,HUF,398.72
2025-03-17,EUR,IDR,17931.0
2025-03-17,EUR,ILS,3.9931
2025-03-17,EUR,INR,93.98
2025-03-17,EUR,ISK,145.18
2025-03-17,EUR,JPY,162.17
2025-03-17,EUR,KRW,1586.58
2025-03-17,EUR,MXN,21.828
2025-03-17,EUR,MYR,4.8229
2025-03-17,EUR,NOK,11.493
2025-03-17,EUR,NZD,1.8828
2025-03-17,EUR,PHP,62.277
2025-03-17,EUR,PLN,4.1905
2025-03-17,EUR,RON,4.9772
2025-03-17,EUR,SEK,10.9969
2025-03-17,EUR,SGD,1.4504
2025-03-17,EUR,THB,36.645
2025-03-17,EUR,TRY,40.743
2025-03-17,EUR,USD,1.0876
2025-03-17,EUR,ZAR,19.7245
2025-03-24,EUR,AUD,1.7129
2025-03-24,EUR,BGN,1.9558
2025-03-24,EUR,BRL,6.2108
2025-03-24,EUR,CAD,1.5447
2025-03-24,EUR,CHF,0.95328
2025-03-24,EUR,CNY,7.8454
2025-03-24,EUR,CZK,24.946
2025-03-24,EUR,DKK,7.4603
2025-03-24,EUR,GBP,0.83505
2025-03-24,EUR,HKD,8.4008
2025-03-24,EUR,HUF,400.2
2025-03-24,EUR,IDR,17915.0
2025-03-24,EUR,ILS,3.9741
2025-03-24,EUR,INR,92.52
2025-03-24,EUR,ISK,143.38
2025-03-24,EUR,JPY,162.37
2025-03-24,EUR,KRW,1584.41
2025-03-24,EUR,MXN,21.798
2025-03-24,EUR,MYR,4.7901
2025-03-24,EUR,NOK,11.3369
2025-03-24,EUR,NZD,1.8823
2025-03-24,EUR,PHP,62.092
2025-03-24,EUR,PLN,4.1779
2025-03-24,EUR,RON,4.9764
2025-03-24,EUR,SEK,10.8475
2025-03-24,EUR,SGD,1.4462
2025-03-24,EUR,THB,36.63
2025-03-24,EUR,TRY,41.055
2025-03-24,EUR,USD,1.0804
2025-03-24,EUR,ZAR,19.659
2025-03-31,EUR,AUD,1.7453
2025-03-31,EUR,BGN,1.9558
2025-03-31,EUR,BRL,6.2243
2025-03-31,EUR,CAD,1.5575
2025-03-31,EUR,CHF,0.95078
2025-03-31,EUR,CNY,7.9368
2025-03-31,EUR,CZK,24.999
2025-03-31,EUR,DKK,7.4614
2025-03-31,EUR,GBP,0.83961
2025-03-31,EUR,HKD,8.4877
2025-03-31,EUR,HUF,402.64
2025-03-31,EUR,IDR,18282.0
2025-03-31,EUR,ILS,4.0474
2025-03-31,EUR,INR,93.24
2025-03-31,EUR,ISK,143.9
2025-03-31,EUR,JPY,161.3
2025-03-31,EUR,KRW,1595.73
2025-03-31,EUR,MXN,22.192
2025-03-31,EUR,MYR,4.8467
2025-03-31,EUR,NOK,11.4221
2025-03-31,EUR,NZD,1.9103
2025-03-31,EUR,PHP,62.422
2025-03-31,EUR,PLN,4.2013
2025-03-31,EUR,RON,4.9773
2025-03-31,EUR,SEK,10.8247
2025-03-31,EUR,SGD,1.4625
2025-03-31,EUR,THB,37.264
2025-03-31,EUR,TRY,41.409
2025-03-31,EUR,USD,1.0912
2025-03-31,EUR,ZAR,20.358
2025-04-07,EUR,AUD,1.8149
2025-04-07,EUR,BGN,1.9558
2025-04-07,EUR,BRL,6.5309
2025-04-07,EUR,CAD,1.5637
2025-04-07,EUR,CHF,0.9311
2025-04-07,EUR,CNY,8.113
2025-04-07,EUR,CZK,25.152
2025-04-07,EUR,DKK,7.4661
2025-04-07,EUR,GBP,0.8602
2025-04-07,EUR,HKD,8.5979
2025-04-07,EUR,HUF,407.91
2025-04-07,EUR,IDR,18722.0
2025-04-07,EUR,ILS,4.1781
2025-04-07,EUR,INR,95.47
2025-04-07,EUR,ISK,145.06
2025-04-07,EUR,JPY,160.84
2025-04-07,EUR,KRW,1618.73
2025-04-07,EUR,MXN,22.816
2025-04-07,EUR,MYR,4.9532
2025-04-07,EUR,NOK,12.0213
2025-04-07,EUR,NZD,1.9613
2025-04-07,EUR,PHP,63.491
2025-04-07,EUR,PLN,4.2816
2025-04-07,EUR,RON,4.9775
2025-04-07,EUR,SEK,11.0532
2025-04-07,EUR,SGD,1.4844
2025-04-07,EUR,THB,37.954
2025-04-07,EUR,TRY,42.097
2025-04-07,EUR,USD,1.1078
2025-04-07,EUR,ZAR,21.527
2025-04-14,EUR,AUD,1.7872
2025-04-14,EUR,BGN,1.9558
2025-04-14,EUR,BRL,6.6544
2025-04-14,EUR,CAD,1.5769
2025-04-14,EUR,CHF,0.92805
2025-04-14,EUR,CNY,8.2973
2025-04-14,EUR,CZK,25.044
2025-04-14,EUR,DKK,7.4665
2025-04-14,EUR,GBP,0.85861
2025-04-14,EUR,HKD,8.8194
2025-04-14,EUR,HUF,408.38
2025-04-14,EUR,IDR,19112.0
2025-04-14,EUR,ILS,4.1846
2025-04-14,EUR,INR,97.34
2025-04-14,EUR,ISK,145.21
2025-04-14,EUR,JPY,162.22
2025-04-14,EUR,KRW,1613.1
2025-04-14,EUR,MXN,22.76
2025-04-14,EUR,MYR,5.0103
2025-04-14,EUR,NOK,12.0078
2025-04-14,EUR,NZD,1.9213
2025-04-14,EUR,PHP,64.553
2025-04-14,EUR,PLN,4.2845
2025-04-14,EUR,RON,4.9777
2025-04-14,EUR,SEK,11.0626
2025-04-14,EUR,SGD,1.4929
2025-04-14,EUR,THB,37.93
2025-04-14,EUR,TRY,43.257
2025-04-14,EUR,USD,1.1354
2025-04-14,EUR,ZAR,21.446
2025-04-21,EUR,AUD,1.7845
2025-04-21,EUR,BGN,1.9558
2025-04-21,EUR,BRL,6.5222
2025-04-21,EUR,CAD,1.5801
2025-04-21,EUR,CHF,0.93782
2025-04-21,EUR,CNY,8.3206
2025-04-21,EUR,CZK,25.0
2025-04-21,EUR,DKK,7.4656
2025-04-21,EUR,GBP,0.85615
2025-04-21,EUR,HKD,8.8486
2025-04-21,EUR,HUF,408.06
2025-04-21,EUR,IDR,19226.0
2025-04-21,EUR,ILS,4.1783
2025-04-21,EUR,INR,97.34
2025-04-21,EUR,ISK,144.9
2025-04-21,EUR,JPY,161.92
2025-04-21,EUR,KRW,1631.63
2025-04-21,EUR,MXN,22.364
2025-04-21,EUR,MYR,4.9986
2025-04-21,EUR,NOK,11.8624
2025-04-21,EUR,NZD,1.9073
2025-04-21,EUR,PHP,64.416
2025-04-21,EUR,PLN,4.2786
2025-04-21,EUR,RON,4.9772
2025-04-21,EUR,SEK,10.9418
2025-04-21,EUR,SGD,1.4956
2025-04-21,EUR,THB,38.09
2025-04-21,EUR,TRY,43.707
2025-04-21,EUR,USD,1.1406
2025-04-21,EUR,ZAR,21.312
2025-04-28,EUR,AUD,1.7733
2025-04-28,EUR,BGN,1.9558
2025-04-28,EUR,BRL,6.428
2025-04-28,EUR,CAD,1.5723
2025-04-28,EUR,CHF,0.9386
2025-04-28,EUR,CNY,8.268
2025-04-28,EUR,CZK,24.933
2025-04-28,EUR,DKK,7.4634
2025-04-28,EUR,GBP,0.85158
2025-04-28,EUR,HKD,8.8116
2025-04-28,EUR,HUF,404.16
2025-04-28,EUR,IDR,18927.0
2025-04-28,EUR,ILS,4.1144
2025-04-28,EUR,INR,96.29
2025-04-28,EUR,ISK,145.95
2025-04-28,EUR,JPY,162.92
2025-04-28,EUR,KRW,1619.29
2025-04-28,EUR,MXN,22.25
2025-04-28,EUR,MYR,4.9046
2025-04-28,EUR,NOK,11.8084
2025-04-28,EUR,NZD,1.9124
2025-04-28,EUR,PHP,63.59
2025-04-28,EUR,PLN,4.2742
2025-04-28,EUR,RON,4.978
2025-04-28,EUR,SEK,10.967
2025-04-28,EUR,SGD,1.4842
2025-04-28,EUR,THB,37.916
2025-04-28,EUR,TRY,43.721
2025-04-28,EUR,USD,1.1362
2025-04-28,EUR,ZAR,21.052
2025-05-05,EUR,AUD,1.7549
2025-05-05,EUR,BGN,1.9558
2025-05-05,EUR,BRL,6.4376
2025-05-05,EUR,CAD,1.5663
2025-05-05,EUR,CHF,0.93438
2025-05-05,EUR,CNY,8.1905
2025-05-05,EUR,CZK,24.932
2025-05-05,EUR,DKK,7.4611
2025-05-05,EUR,GBP,0.84896
2025-05-05,EUR,HKD,8.7826
2025-05-05,EUR,HUF,404.8
2025-05-05,EUR,IDR,18649.0
2025-05-05,EUR,ILS,4.0609
2025-05-05,EUR,INR,96.03
2025-05-05,EUR,ISK,146.62
2025-05-05,EUR,JPY,162.91
2025-05-05,EUR,KRW,1571.15
2025-05-05,EUR,MXN,22.181
2025-05-05,EUR,MYR,4.8088
2025-05-05,EUR,NOK,11.7044
2025-05-05,EUR,NZD,1.9002
2025-05-05,EUR,PHP,62.87
2025-05-05,EUR,PLN,4.2665
2025-05-05,EUR,RON,5.0825
2025-05-05,EUR,SEK,10.9083
2025-05-05,EUR,SGD,1.4627
2025-05-05,EUR,THB,37.128
2025-05-05,EUR,TRY,43.725
2025-05-05,EUR,USD,1.1315
2025-05-05,EUR,ZAR,20.643
2025-05-12,EUR,AUD,1.7396
2025-05-12,EUR,BGN,1.9558
2025-05-12,EUR,BRL,6.3097
2025-05-12,EUR,CAD,1.56
2025-05-12,EUR,CHF,0.9375
2025-05-12,EUR,CNY,8.0427
2025-05-12,EUR,CZK,24.943
2025-05-12,EUR,DKK,7.4597
2025-05-12,EUR,GBP,0.84202
2025-05-12,EUR,HKD,8.7095
2025-05-12,EUR,HUF,404.32
2025-05-12,EUR,IDR,18494.0
2025-05-12,EUR,ILS,3.9668
2025-05-12,EUR,INR,95.26
2025-05-12,EUR,ISK,145.78
2025-05-12,EUR,JPY,163.89
