date,base,currency,rate
2025-03-07,EUR,PHP,62.129
2025-03-07,EUR,PLN,4.1788
2025-03-07,EUR,RON,4.9757
2025-03-07,EUR,SEK,10.9715
2025-03-07,EUR,SGD,1.4448
2025-03-07,EUR,THB,36.518
2025-03-07,EUR,TRY,39.579
2025-03-07,EUR,USD,1.0857
2025-03-07,EUR,ZAR,19.7306
2025-03-10,EUR,AUD,1.7158
2025-03-10,EUR,BGN,1.9558
2025-03-10,EUR,BRL,6.2887
2025-03-10,EUR,CAD,1.5642
2025-03-10,EUR,CHF,0.9512
2025-03-10,EUR,CNY,7.8718
2025-03-10,EUR,CZK,24.957
2025-03-10,EUR,DKK,7.4584
2025-03-10,EUR,GBP,0.83849
2025-03-10,EUR,HKD,8.4241
2025-03-10,EUR,HUF,399.45
2025-03-10,EUR,IDR,17739.0
2025-03-10,EUR,ILS,3.9415
2025-03-10,EUR,INR,94.69
2025-03-10,EUR,ISK,146.9
2025-03-10,EUR,JPY,159.39
2025-03-10,EUR,KRW,1578.91
2025-03-10,EUR,MXN,21.908
2025-03-10,EUR,MYR,4.7973
2025-03-10,EUR,NOK,11.6705
2025-03-10,EUR,NZD,1.8917
2025-03-10,EUR,PHP,62.261
2025-03-10,EUR,PLN,4.196
2025-03-10,EUR,RON,4.9765
2025-03-10,EUR,SEK,10.9695
2025-03-10,EUR,SGD,1.4436
2025-03-10,EUR,THB,36.651
2025-03-10,EUR,TRY,39.643
2025-03-10,EUR,USD,1.0845
2025-03-10,EUR,ZAR,19.7829
2025-03-11,EUR,AUD,1.7357
2025-03-11,EUR,BGN,1.9558
2025-03-11,EUR,BRL,6.3688
2025-03-11,EUR,CAD,1.5731
2025-03-11,EUR,CHF,0.9608
2025-03-11,EUR,CNY,7.8929
2025-03-11,EUR,CZK,24.963
2025-03-11,EUR,DKK,7.4587
2025-03-11,EUR,GBP,0.84374
2025-03-11,EUR,HKD,8.4784
2025-03-11,EUR,HUF,401.78
2025-03-11,EUR,IDR,17937.0
2025-03-11,EUR,ILS,3.98
2025-03-11,EUR,INR,95.15
2025-03-11,EUR,ISK,146.9
2025-03-11,EUR,JPY,161.52
2025-03-11,EUR,KRW,1586.56
2025-03-11,EUR,MXN,22.214
2025-03-11,EUR,MYR,4.8155
2025-03-11,EUR,NOK,11.634
2025-03-11,EUR,NZD,1.913
2025-03-11,EUR,PHP,62.518
2025-03-11,EUR,PLN,4.2003
2025-03-11,EUR,RON,4.9771
2025-03-11,EUR,SEK,10.9815
2025-03-11,EUR,SGD,1.4535
2025-03-11,EUR,THB,36.855
2025-03-11,EUR,TRY,39.927
2025-03-11,EUR,USD,1.0912
2025-03-11,EUR,ZAR,19.9287
2025-03-12,EUR,AUD,1.7297
2025-03-12,EUR,BGN,1.9558
2025-03-12,EUR,BRL,6.3587
2025-03-12,EUR,CAD,1.5684
2025-03-12,EUR,CHF,0.9619
2025-03-12,EUR,CNY,7.8848
2025-03-12,EUR,CZK,25.013
2025-03-12,EUR,DKK,7.4591
2025-03-12,EUR,GBP,0.84078
2025-03-12,EUR,HKD,8.4579
2025-03-12,EUR,HUF,399.78
2025-03-12,EUR,IDR,17929.0
2025-03-12,EUR,ILS,3.9606
2025-03-12,EUR,INR,94.93
2025-03-12,EUR,ISK,146.5
2025-03-12,EUR,JPY,162.23
2025-03-12,EUR,KRW,1580.65
2025-03-12,EUR,MXN,22.036
2025-03-12,EUR,MYR,4.823
2025-03-12,EUR,NOK,11.6085
2025-03-12,EUR,NZD,1.9056
2025-03-12,EUR,PHP,62.449
2025-03-12,EUR,PLN,4.1955
2025-03-12,EUR,RON,4.9774
2025-03-12,EUR,SEK,10.9765
2025-03-12,EUR,SGD,1.4527
2025-03-12,EUR,THB,36.855
2025-03-12,EUR,TRY,39.853
2025-03-12,EUR,USD,1.0886
2025-03-12,EUR,ZAR,20.025
2025-03-13,EUR,AUD,1.7264
2025-03-13,EUR,BGN,1.9558
2025-03-13,EUR,BRL,6.3032
2025-03-13,EUR,CAD,1.5591
2025-03-13,EUR,CHF,0.9579
2025-03-13,EUR,CNY,7.8493
2025-03-13,EUR,CZK,25.093
2025-03-13,EUR,DKK,7.4605
2025-03-13,EUR,GBP,0.83778
2025-03-13,EUR,HKD,8.4175
2025-03-13,EUR,HUF,400.28
2025-03-13,EUR,IDR,17799.0
2025-03-13,EUR,ILS,3.9622
2025-03-13,EUR,INR,94.27
2025-03-13,EUR,ISK,146.1
2025-03-13,EUR,JPY,160.64
2025-03-13,EUR,KRW,1577.63
2025-03-13,EUR,MXN,21.832
2025-03-13,EUR,MYR,4.8064
2025-03-13,EUR,NOK,11.5975
2025-03-13,EUR,NZD,1.9045
2025-03-13,EUR,PHP,62.238
2025-03-13,EUR,PLN,4.1965
2025-03-13,EUR,RON,4.9775
2025-03-13,EUR,SEK,11.07
2025-03-13,EUR,SGD,1.4484
2025-03-13,EUR,THB,36.665
2025-03-13,EUR,TRY,39.646
2025-03-13,EUR,USD,1.083
2025-03-13,EUR,ZAR,19.9578
2025-03-14,EUR,AUD,1.7237
2025-03-14,EUR,BGN,1.9558
2025-03-14,EUR,BRL,6.2683
2025-03-14,EUR,CAD,1.5691
2025-03-14,EUR,CHF,0.9641
2025-03-14,EUR,CNY,7.8822
2025-03-14,EUR,CZK,25.014
2025-03-14,EUR,DKK,7.4601
2025-03-14,EUR,GBP,0.84183
2025-03-14,EUR,HKD,8.4635
2025-03-14,EUR,HUF,399.48
2025-03-14,EUR,IDR,17812.0
2025-03-14,EUR,ILS,4.0019
2025-03-14,EUR,INR,94.67
2025-03-14,EUR,ISK,145.9
2025-03-14,EUR,JPY,161.88
2025-03-14,EUR,KRW,1582.87
2025-03-14,EUR,MXN,21.757
2025-03-14,EUR,MYR,4.8418
2025-03-14,EUR,NOK,11.62
2025-03-14,EUR,NZD,1.8985
2025-03-14,EUR,PHP,62.372
2025-03-14,EUR,PLN,4.1723
2025-03-14,EUR,RON,4.9768
2025-03-14,EUR,SEK,11.0538
2025-03-14,EUR,SGD,1.4536
2025-03-14,EUR,THB,36.658
2025-03-14,EUR,TRY,39.938
2025-03-14,EUR,USD,1.0889
2025-03-14,EUR,ZAR,19.7832
2025-03-17,EUR,AUD,1.716
2025-03-17,EUR,BGN,1.9558
2025-03-17,EUR,BRL,6.2238
2025-03-17,EUR,CAD,1.5625
2025-03-17,EUR,CHF,0.9616
2025-03-17,EUR,CNY,7.8869
2025-03-17,EUR,CZK,25.035
2025-03-17,EUR,DKK,7.4607
2025-03-17,EUR,GBP,0.84026
2025-03-17,EUR,HKD,8.4719
2025-03-17,EUR,HUF,399.28
2025-03-17,EUR,IDR,17858.0
2025-03-17,EUR,ILS,3.9773
2025-03-17,EUR,INR,94.63
2025-03-17,EUR,ISK,146.1
2025-03-17,EUR,JPY,162.26
2025-03-17,EUR,KRW,1579.07
2025-03-17,EUR,MXN,21.685
2025-03-17,EUR,MYR,4.8464
2025-03-17,EUR,NOK,11.5283
2025-03-17,EUR,NZD,1.8813
2025-03-17,EUR,PHP,62.479
2025-03-17,EUR,PLN,4.1863
2025-03-17,EUR,RON,4.9775
2025-03-17,EUR,SEK,11.0225
2025-03-17,EUR,SGD,1.4522
2025-03-17,EUR,THB,36.661
2025-03-17,EUR,TRY,39.978
2025-03-17,EUR,USD,1.0903
2025-03-17,EUR,ZAR,19.7797
2025-03-18,EUR,AUD,1.7147
2025-03-18,EUR,BGN,1.9558
2025-03-18,EUR,BRL,6.2091
2025-03-18,EUR,CAD,1.5599
2025-03-18,EUR,CHF,0.9601
2025-03-18,EUR,CNY,7.8907
2025-03-18,EUR,CZK,25.038
2025-03-18,EUR,DKK,7.4598
2025-03-18,EUR,GBP,0.84173
2025-03-18,EUR,HKD,8.4833
2025-03-18,EUR,HUF,397.33
2025-03-18,EUR,IDR,18028.0
2025-03-18,EUR,ILS,3.9844
2025-03-18,EUR,INR,94.5
2025-03-18,EUR,ISK,145.7
2025-03-18,EUR,JPY,163.5
2025-03-18,EUR,KRW,1586.67
2025-03-18,EUR,MXN,21.899
2025-03-18,EUR,MYR,4.8531
2025-03-18,EUR,NOK,11.528
2025-03-18,EUR,NZD,1.8777
2025-03-18,EUR,PHP,62.541
2025-03-18,EUR,PLN,4.175
2025-03-18,EUR,RON,4.9774
2025-03-18,EUR,SEK,10.997
2025-03-18,EUR,SGD,1.4544
2025-03-18,EUR,THB,36.646
2025-03-18,EUR,TRY,40.02
2025-03-18,EUR,USD,1.0918
2025-03-18,EUR,ZAR,19.7084
2025-03-19,EUR,AUD,1.7208
2025-03-19,EUR,BGN,1.9558
2025-03-19,EUR,BRL,6.1929
2025-03-19,EUR,CAD,1.5606
2025-03-19,EUR,CHF,0.9583
2025-03-19,EUR,CNY,7.8786
2025-03-19,EUR,CZK,24.994
2025-03-19,EUR,DKK,7.4592
2025-03-19,EUR,GBP,0.84078
2025-03-19,EUR,HKD,8.4674
2025-03-19,EUR,HUF,398.23
2025-03-19,EUR,IDR,18008.0
2025-03-19,EUR,ILS,4.001
2025-03-19,EUR,INR,94.06
2025-03-19,EUR,ISK,145.5
2025-03-19,EUR,JPY,163.27
2025-03-19,EUR,KRW,1589.71
2025-03-19,EUR,MXN,21.726
2025-03-19,EUR,MYR,4.8339
2025-03-19,EUR,NOK,11.505
2025-03-19,EUR,NZD,1.8832
2025-03-19,EUR,PHP,62.351
2025-03-19,EUR,PLN,4.1885
2025-03-19,EUR,RON,4.9773
2025-03-19,EUR,SEK,11.0025
2025-03-19,EUR,SGD,1.4526
2025-03-19,EUR,THB,36.641
2025-03-19,EUR,TRY,41.4
2025-03-19,EUR,USD,1.0897
2025-03-19,EUR,ZAR,19.745
2025-03-20,EUR,AUD,1.7242
2025-03-20,EUR,BGN,1.9558
2025-03-20,EUR,BRL,6.1272
2025-03-20,EUR,CAD,1.5592
2025-03-20,EUR,CHF,0.9564
2025-03-20,EUR,CNY,7.8481
2025-03-20,EUR,CZK,25.013
2025-03-20,EUR,DKK,7.4594
2025-03-20,EUR,GBP,0.8369
2025-03-20,EUR,HKD,8.4189
2025-03-20,EUR,HUF,399.68
2025-03-20,EUR,IDR,17885.0
2025-03-20,EUR,ILS,3.9828
2025-03-20,EUR,INR,93.55
2025-03-20,EUR,ISK,144.3
2025-03-20,EUR,JPY,160.85
2025-03-20,EUR,KRW,1591.96
2025-03-20,EUR,MXN,21.899
2025-03-20,EUR,MYR,4.7947
2025-03-20,EUR,NOK,11.5025
2025-03-20,EUR,NZD,1.8896
2025-03-20,EUR,PHP,62.008
2025-03-20,EUR,PLN,4.2003
2025-03-20,EUR,RON,4.9769
2025-03-20,EUR,SEK,11.0295
2025-03-20,EUR,SGD,1.4476
2025-03-20,EUR,THB,36.621
2025-03-20,EUR,TRY,41.164
2025-03-20,EUR,USD,1.0833
2025-03-20,EUR,ZAR,19.7062
2025-03-21,EUR,AUD,1.724
2025-03-21,EUR,BGN,1.9558
2025-03-21,EUR,BRL,6.1911
2025-03-21,EUR,CAD,1.5551
2025-03-21,EUR,CHF,0.9547
2025-03-21,EUR,CNY,7.8477
2025-03-21,EUR,CZK,24.981
2025-03-21,EUR,DKK,7.4596
2025-03-21,EUR,GBP,0.83765
2025-03-21,EUR,HKD,8.4166
2025-03-21,EUR,HUF,399.08
2025-03-21,EUR,IDR,17877.0
2025-03-21,EUR,ILS,4.0199
2025-03-21,EUR,INR,93.14
2025-03-21,EUR,ISK,144.3
2025-03-21,EUR,JPY,160.99
2025-03-21,EUR,KRW,1585.51
2025-03-21,EUR,MXN,21.934
2025-03-21,EUR,MYR,4.7866
2025-03-21,EUR,NOK,11.401
2025-03-21,EUR,NZD,1.8821
2025-03-21,EUR,PHP,62.004
2025-03-21,EUR,PLN,4.2023
2025-03-21,EUR,RON,4.977
2025-03-21,EUR,SEK,10.933
2025-03-21,EUR,SGD,1.4452
2025-03-21,EUR,THB,36.655
2025-03-21,EUR,TRY,41.153
2025-03-21,EUR,USD,1.0827
2025-03-21,EUR,ZAR,19.6831
2025-03-24,EUR,AUD,1.7223
2025-03-24,EUR,BGN,1.9558
2025-03-24,EUR,BRL,6.2314
2025-03-24,EUR,CAD,1.552
2025-03-24,EUR,CHF,0.9544
2025-03-24,EUR,CNY,7.8513
2025-03-24,EUR,CZK,24.97
2025-03-24,EUR,DKK,7.4591
2025-03-24,EUR,GBP,0.83663
2025-03-24,EUR,HKD,8.4141
2025-03-24,EUR,HUF,398.08
2025-03-24,EUR,IDR,17924.0
2025-03-24,EUR,ILS,4.0041
2025-03-24,EUR,INR,92.62
2025-03-24,EUR,ISK,144.7
2025-03-24,EUR,JPY,162.15
2025-03-24,EUR,KRW,1588.2
2025-03-24,EUR,MXN,21.832
2025-03-24,EUR,MYR,4.7994
2025-03-24,EUR,NOK,11.3795
2025-03-24,EUR,NZD,1.8908
2025-03-24,EUR,PHP,62.067
2025-03-24,EUR,PLN,4.176
2025-03-24,EUR,RON,4.9756
2025-03-24,EUR,SEK,10.957
2025-03-24,EUR,SGD,1.448
2025-03-24,EUR,THB,36.666
2025-03-24,EUR,TRY,41.131
2025-03-24,EUR,USD,1.0824
2025-03-24,EUR,ZAR,19.6168
2025-03-25,EUR,AUD,1.7123
2025-03-25,EUR,BGN,1.9558
2025-03-25,EUR,BRL,6.2051
2025-03-25,EUR,CAD,1.5459
2025-03-25,EUR,CHF,0.9539
2025-03-25,EUR,CNY,7.8571
2025-03-25,EUR,CZK,24.884
2025-03-25,EUR,DKK,7.4599
2025-03-25,EUR,GBP,0.83565
2025-03-25,EUR,HKD,8.416
2025-03-25,EUR,HUF,398.0
2025-03-25,EUR,IDR,17932.0
2025-03-25,EUR,ILS,3.9657
2025-03-25,EUR,INR,92.77
2025-03-25,EUR,ISK,144.1
2025-03-25,EUR,JPY,162.32
2025-03-25,EUR,KRW,1587.16
2025-03-25,EUR,MXN,21.654
2025-03-25,EUR,MYR,4.802
2025-03-25,EUR,NOK,11.309
2025-03-25,EUR,NZD,1.8834
2025-03-25,EUR,PHP,62.276
2025-03-25,EUR,PLN,4.1635
2025-03-25,EUR,RON,4.9756
2025-03-25,EUR,SEK,10.7975
2025-03-25,EUR,SGD,1.4459
2025-03-25,EUR,THB,36.637
2025-03-25,EUR,TRY,41.108
2025-03-25,EUR,USD,1.0825
2025-03-25,EUR,ZAR,19.6632
2025-03-26,EUR,AUD,1.7077
2025-03-26,EUR,BGN,1.9558
2025-03-26,EUR,BRL,6.177
2025-03-26,EUR,CAD,1.5387
2025-03-26,EUR,CHF,0.9532
2025-03-26,EUR,CNY,7.8381
2025-03-26,EUR,CZK,24.934
2025-03-26,EUR,DKK,7.4605
2025-03-26,EUR,GBP,0.83623
2025-03-26,EUR,HKD,8.3886
2025-03-26,EUR,HUF,400.83
2025-03-26,EUR,IDR,17922.0
2025-03-26,EUR,ILS,3.957
2025-03-26,EUR,INR,92.4
2025-03-26,EUR,ISK,143.3
2025-03-26,EUR,JPY,162.2
2025-03-26,EUR,KRW,1580.86
2025-03-26,EUR,MXN,21.65
2025-03-26,EUR,MYR,4.7785
2025-03-26,EUR,NOK,11.3585
2025-03-26,EUR,NZD,1.8749
2025-03-26,EUR,PHP,62.26
2025-03-26,EUR,PLN,4.1755
2025-03-26,EUR,RON,4.9763
2025-03-26,EUR,SEK,10.8395
2025-03-26,EUR,SGD,1.4439
2025-03-26,EUR,THB,36.652
2025-03-26,EUR,TRY,41.004
2025-03-26,EUR,USD,1.0788
2025-03-26,EUR,ZAR,19.6974
2025-03-27,EUR,AUD,1.7101
2025-03-27,EUR,BGN,1.9558
2025-03-27,EUR,BRL,6.2154
2025-03-27,EUR,CAD,1.5425
2025-03-27,EUR,CHF,0.9524
2025-03-27,EUR,CNY,7.8361
2025-03-27,EUR,CZK,24.982
2025-03-27,EUR,DKK,7.4605
2025-03-27,EUR,GBP,0.83318
2025-03-27,EUR,HKD,8.3867
2025-03-27,EUR,HUF,400.98
2025-03-27,EUR,IDR,17887.0
2025-03-27,EUR,ILS,3.9595
2025-03-27,EUR,INR,92.46
2025-03-27,EUR,ISK,142.3
2025-03-27,EUR,JPY,162.55
2025-03-27,EUR,KRW,1580.16
2025-03-27,EUR,MXN,21.888
2025-03-27,EUR,MYR,4.7794
2025-03-27,EUR,NOK,11.3435
2025-03-27,EUR,NZD,1.8778
2025-03-27,EUR,PHP,61.911
2025-03-27,EUR,PLN,4.1968
2025-03-27,EUR,RON,4.9773
2025-03-27,EUR,SEK,10.8235
2025-03-27,EUR,SGD,1.445
2025-03-27,EUR,THB,36.529
2025-03-27,EUR,TRY,40.994
2025-03-27,EUR,USD,1.0785
2025-03-27,EUR,ZAR,19.7061
2025-03-28,EUR,AUD,1.712
2025-03-28,EUR,BGN,1.9558
2025-03-28,EUR,BRL,6.2252
2025-03-28,EUR,CAD,1.5444
2025-03-28,EUR,CHF,0.9525
2025-03-28,EUR,CNY,7.8445
2025-03-28,EUR,CZK,24.96
2025-03-28,EUR,DKK,7.4616
2025-03-28,EUR,GBP,0.83358
2025-03-28,EUR,HKD,8.3988
2025-03-28,EUR,HUF,403.13
2025-03-28,EUR,IDR,17910.0
2025-03-28,EUR,ILS,3.984
2025-03-28,EUR,INR,92.35
2025-03-28,EUR,ISK,142.5
2025-03-28,EUR,JPY,162.64
2025-03-28,EUR,KRW,1585.65
2025-03-28,EUR,MXN,21.968
2025-03-28,EUR,MYR,4.7912
2025-03-28,EUR,NOK,11.294
2025-03-28,EUR,NZD,1.8845
2025-03-28,EUR,PHP,61.947
2025-03-28,EUR,PLN,4.1775
2025-03-28,EUR,RON,4.9774
2025-03-28,EUR,SEK,10.82
2025-03-28,EUR,SGD,1.4481
2025-03-28,EUR,THB,36.664
2025-03-28,EUR,TRY,41.039
2025-03-28,EUR,USD,1.0797
2025-03-28,EUR,ZAR,19.6113
2025-03-31,EUR,AUD,1.7318
2025-03-31,EUR,BGN,1.9558
2025-03-31,EUR,BRL,6.2507
2025-03-31,EUR,CAD,1.5533
2025-03-31,EUR,CHF,0.9531
2025-03-31,EUR,CNY,7.8442
2025-03-31,EUR,CZK,24.962
2025-03-31,EUR,DKK,7.4613
2025-03-31,EUR,GBP,0.83536
2025-03-31,EUR,HKD,8.413
2025-03-31,EUR,HUF,402.35
2025-03-31,EUR,IDR,17993.0
2025-03-31,EUR,ILS,4.0256
2025-03-31,EUR,INR,92.4
2025-03-31,EUR,ISK,142.7
2025-03-31,EUR,JPY,161.6
2025-03-31,EUR,KRW,1594.71
2025-03-31,EUR,MXN,22.063
2025-03-31,EUR,MYR,4.7992
2025-03-31,EUR,NOK,11.413
2025-03-31,EUR,NZD,1.9035
2025-03-31,EUR,PHP,61.919
2025-03-31,EUR,PLN,4.184
2025-03-31,EUR,RON,4.9771
2025-03-31,EUR,SEK,10.849
2025-03-31,EUR,SGD,1.4519
2025-03-31,EUR,THB,36.706
2025-03-31,EUR,TRY,41.04
2025-03-31,EUR,USD,1.0815
2025-03-31,EUR,ZAR,19.8782
2025-04-01,EUR,AUD,1.7255
2025-04-01,EUR,BGN,1.9558
2025-04-01,EUR,BRL,6.1679
2025-04-01,EUR,CAD,1.5529
2025-04-01,EUR,CHF,0.952
2025-04-01,EUR,CNY,7.8431
2025-04-01,EUR,CZK,24.954
2025-04-01,EUR,DKK,7.4616
2025-04-01,EUR,GBP,0.83665
2025-04-01,EUR,HKD,8.3943
2025-04-01,EUR,HUF,402.63
2025-04-01,EUR,IDR,18062.0
2025-04-01,EUR,ILS,3.9973
2025-04-01,EUR,INR,92.38
2025-04-01,EUR,ISK,143.7
2025-04-01,EUR,JPY,160.93
2025-04-01,EUR,KRW,1588.43
2025-04-01,EUR,MXN,22.138
2025-04-01,EUR,MYR,4.7872
2025-04-01,EUR,NOK,11.318
2025-04-01,EUR,NZD,1.9001
2025-04-01,EUR,PHP,61.794
2025-04-01,EUR,PLN,4.1863
2025-04-01,EUR,RON,4.9774
2025-04-01,EUR,SEK,10.816
2025-04-01,EUR,SGD,1.4492
2025-04-01,EUR,THB,36.846
2025-04-01,EUR,TRY,40.92
2025-04-01,EUR,USD,1.0788
2025-04-01,EUR,ZAR,19.7741
2025-04-02,EUR,AUD,1.7146
2025-04-02,EUR,BGN,1.9558
2025-04-02,EUR,BRL,6.1212
2025-04-02,EUR,CAD,1.5479
2025-04-02,EUR,CHF,0.9543
2025-04-02,EUR,CNY,7.8529
2025-04-02,EUR,CZK,24.963
2025-04-02,EUR,DKK,7.4611
2025-04-02,EUR,GBP,0.83455
2025-04-02,EUR,HKD,8.4067
2025-04-02,EUR,HUF,400.95
2025-04-02,EUR,IDR,18058.0
2025-04-02,EUR,ILS,3.9977
2025-04-02,EUR,INR,92.36
2025-04-02,EUR,ISK,143.7
2025-04-02,EUR,JPY,161.22
2025-04-02,EUR,KRW,1579.27
2025-04-02,EUR,MXN,21.995
2025-04-02,EUR,MYR,4.8117
2025-04-02,EUR,NOK,11.2745
2025-04-02,EUR,NZD,1.8821
2025-04-02,EUR,PHP,61.806
2025-04-02,EUR,PLN,4.1775
2025-04-02,EUR,RON,4.9775
2025-04-02,EUR,SEK,10.764
2025-04-02,EUR,SGD,1.4508
2025-04-02,EUR,THB,36.93
2025-04-02,EUR,TRY,40.957
2025-04-02,EUR,USD,1.0803
2025-04-02,EUR,ZAR,20.104
2025-04-03,EUR,AUD,1.7448
2025-04-03,EUR,BGN,1.9558
2025-04-03,EUR,BRL,6.2411
2025-04-03,EUR,CAD,1.5636
2025-04-03,EUR,CHF,0.9538
2025-04-03,EUR,CNY,8.0919
2025-04-03,EUR,CZK,24.972
2025-04-03,EUR,DKK,7.4613
2025-04-03,EUR,GBP,0.84163
2025-04-03,EUR,HKD,8.6311
2025-04-03,EUR,HUF,401.58
2025-04-03,EUR,IDR,18548.0
2025-04-03,EUR,ILS,4.0919
2025-04-03,EUR,INR,94.63
2025-04-03,EUR,ISK,144.7
2025-04-03,EUR,JPY,162.17
2025-04-03,EUR,KRW,1615.11
2025-04-03,EUR,MXN,22.223
2025-04-03,EUR,MYR,4.9293
2025-04-03,EUR,NOK,11.4235
2025-04-03,EUR,NZD,1.9047
2025-04-03,EUR,PHP,63.295
2025-04-03,EUR,PLN,4.196
2025-04-03,EUR,RON,4.9774
2025-04-03,EUR,SEK,10.7205
2025-04-03,EUR,SGD,1.4804
2025-04-03,EUR,THB,38.046
2025-04-03,EUR,TRY,42.097
2025-04-03,EUR,USD,1.1097
2025-04-03,EUR,ZAR,20.952
2025-04-04,EUR,AUD,1.8098
2025-04-04,EUR,BGN,1.9558
2025-04-04,EUR,BRL,6.3407
2025-04-04,EUR,CAD,1.5696
2025-04-04,EUR,CHF,0.9407
2025-04-04,EUR,CNY,8.0518
2025-04-04,EUR,CZK,25.142
2025-04-04,EUR,DKK,7.4618
2025-04-04,EUR,GBP,0.84985
2025-04-04,EUR,HKD,8.5933
2025-04-04,EUR,HUF,405.7
2025-04-04,EUR,IDR,18751.0
2025-04-04,EUR,ILS,4.1244
2025-04-04,EUR,INR,94.43
2025-04-04,EUR,ISK,144.7
2025-04-04,EUR,JPY,160.56
2025-04-04,EUR,KRW,1601.11
2025-04-04,EUR,MXN,22.539
2025-04-04,EUR,MYR,4.906
2025-04-04,EUR,NOK,11.6815
2025-04-04,EUR,NZD,1.9613
2025-04-04,EUR,PHP,63.294
2025-04-04,EUR,PLN,4.2625
2025-04-04,EUR,RON,4.9773
2025-04-04,EUR,SEK,10.974
2025-04-04,EUR,SGD,1.4804
2025-04-04,EUR,THB,37.793
2025-04-04,EUR,TRY,42.03
2025-04-04,EUR,USD,1.1057
2025-04-04,EUR,ZAR,21.079
2025-04-07,EUR,AUD,1.8174
2025-04-07,EUR,BGN,1.9558
2025-04-07,EUR,BRL,6.4415
2025-04-07,EUR,CAD,1.5657
2025-04-07,EUR,CHF,0.9377
2025-04-07,EUR,CNY,8.0155
2025-04-07,EUR,CZK,25.195
2025-04-07,EUR,DKK,7.4638
2025-04-07,EUR,GBP,0.85588
2025-04-07,EUR,HKD,8.5198
2025-04-07,EUR,HUF,407.95
2025-04-07,EUR,IDR,18591.0
2025-04-07,EUR,ILS,4.1504
2025-04-07,EUR,INR,94.06
2025-04-07,EUR,ISK,145.1
2025-04-07,EUR,JPY,160.58
2025-04-07,EUR,KRW,1606.51
2025-04-07,EUR,MXN,22.677
2025-04-07,EUR,MYR,4.9132
2025-04-07,EUR,NOK,11.9545
2025-04-07,EUR,NZD,1.9651
2025-04-07,EUR,PHP,62.94
2025-04-07,EUR,PLN,4.294
2025-04-07,EUR,RON,4.9774
2025-04-07,EUR,SEK,11.078
2025-04-07,EUR,SGD,1.4767
2025-04-07,EUR,THB,37.847
2025-04-07,EUR,TRY,41.687
2025-04-07,EUR,USD,1.0967
2025-04-07,EUR,ZAR,21.274
2025-04-08,EUR,AUD,1.8073
2025-04-08,EUR,BGN,1.9558
2025-04-08,EUR,BRL,6.4211
2025-04-08,EUR,CAD,1.5512
2025-04-08,EUR,CHF,0.9349
2025-04-08,EUR,CNY,8.0359
2025-04-08,EUR,CZK,25.139
2025-04-08,EUR,DKK,7.4648
2025-04-08,EUR,GBP,0.85644
2025-04-08,EUR,HKD,8.5059
2025-04-08,EUR,HUF,407.0
2025-04-08,EUR,IDR,18523.0
2025-04-08,EUR,ILS,4.1168
2025-04-08,EUR,INR,94.41
2025-04-08,EUR,ISK,145.1
2025-04-08,EUR,JPY,160.65
2025-04-08,EUR,KRW,1618.79
2025-04-08,EUR,MXN,22.478
2025-04-08,EUR,MYR,4.9176
2025-04-08,EUR,NOK,11.9505
2025-04-08,EUR,NZD,1.9534
2025-04-08,EUR,PHP,62.776
2025-04-08,EUR,PLN,4.269
2025-04-08,EUR,RON,4.9772
2025-04-08,EUR,SEK,10.9775
2025-04-08,EUR,SGD,1.4766
2025-04-08,EUR,THB,37.986
2025-04-08,EUR,TRY,41.622
2025-04-08,EUR,USD,1.095
2025-04-08,EUR,ZAR,21.18
2025-04-09,EUR,AUD,1.8391
2025-04-09,EUR,BGN,1.9558
2025-04-09,EUR,BRL,6.6875
2025-04-09,EUR,CAD,1.5671
2025-04-09,EUR,CHF,0.9278
2025-04-09,EUR,CNY,8.1179
2025-04-09,EUR,CZK,25.168
2025-04-09,EUR,DKK,7.469
2025-04-09,EUR,GBP,0.86435
2025-04-09,EUR,HKD,8.5645
2025-04-09,EUR,HUF,408.93
2025-04-09,EUR,IDR,18715.0
2025-04-09,EUR,ILS,4.2116
2025-04-09,EUR,INR,95.73
2025-04-09,EUR,ISK,145.1
2025-04-09,EUR,JPY,159.61
2025-04-09,EUR,KRW,1631.05
2025-04-09,EUR,MXN,23.16
2025-04-09,EUR,MYR,4.9658
2025-04-09,EUR,NOK,12.1195
2025-04-09,EUR,NZD,1.9878
2025-04-09,EUR,PHP,63.441
2025-04-09,EUR,PLN,4.2953
2025-04-09,EUR,RON,4.9777
2025-04-09,EUR,SEK,11.0715
2025-04-09,EUR,SGD,1.4883
2025-04-09,EUR,THB,38.111
2025-04-09,EUR,TRY,41.982
2025-04-09,EUR,USD,1.1045
2025-04-09,EUR,ZAR,21.776
2025-04-10,EUR,AUD,1.7905
2025-04-10,EUR,BGN,1.9558
2025-04-10,EUR,BRL,6.4887
2025-04-10,EUR,CAD,1.5607
2025-04-10,EUR,CHF,0.9299
2025-04-10,EUR,CNY,8.1137
2025-04-10,EUR,CZK,25.11
2025-04-10,EUR,DKK,7.4653
2025-04-10,EUR,GBP,0.85755
2025-04-10,EUR,HKD,8.6004
2025-04-10,EUR,HUF,406.75
2025-04-10,EUR,IDR,18656.0
2025-04-10,EUR,ILS,4.1901
2025-04-10,EUR,INR,95.48
2025-04-10,EUR,ISK,144.7
2025-04-10,EUR,JPY,161.28
2025-04-10,EUR,KRW,1612.93
